"","track_id","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","danceability"
"194","4bHsxqR3GMrXTxEPLuK5ue",0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,250987,4,0.5
"195","3ZFTkvIE7kyPt6Nu3PEa7V",0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024,218093,4,0.778
"196","5Y9fnynLlIvqtM710MHzfz",0.664,9,-7.11,0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,226800,4,0.855
"197","2EEeOnHehOozLq4aS0n6SL",0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107,4,0.746
"198","2SiXAy7TuUkycRVbbWDEpo",0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4,0.532
"199","2mfUa8bLs2s5N4VaqJZ4lZ",0.57,9,-7.132,1,0.0888,0.0416,0,0.0891,0.406,102.991,204400,4,0.755
"200","2yLa0QULdQr0qAIvVwN6B5",0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,208187,4,0.613
"201","4v094LQ9eF10k2O2Te2ngK",0.554,0,-6.412,1,0.0385,0.381,0,0.115,0.194,153.676,223044,4,0.519
"202","43ay9lQZ5rfNcOOHhRF2cM",0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147,4,0.417
"203","0Wv5wuenRLI3BcwgT3HPIP",0.765,8,-4.092,1,0.0385,0.534,0,0.152,0.564,104.987,198286,4,0.781
"204","0Gl5s8IhMmQE5YQwM8Qx1J",0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,207787,3,0.277
"205","0RTzJVkunbGwuRjXDFHnjf",0.847,10,-5.303,1,0.0352,0.0237,0,0.212,0.611,126.017,251147,4,0.627
"206","5PIBgH1cUFwu5IiUk9tnN9",0.444,9,-10.217,0,0.291,0.796,0,0.619,0.637,76.019,303640,3,0.468
"207","0RoA7ObU6phWpqhlC9zH4Z",0.312,7,-11.689,1,0.0569,0.243,0,0.0893,0.0998,54.747,269453,3,0.265
"208","2Za1AlJNvksouPPWbXpR2X",0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,240507,4,0.712
"209","6NFyWDv5CjfwuzoCkw47Xf",0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,4,0.75
"210","5Ohxk2dO5COHF1krpoPigN",0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707,4,0.516
"211","6jA8HL9i4QGzsj6fjoxp8Y",0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,221904,4,0.611
"212","2cKovq3l6OJjhVVDbVKOsr",0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,214373,4,0.638
"213","0P6AWOA4LG1XOctzaVu5tt",0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,171806,4,0.775
"214","4vkVvmjIiQibQ6zJnC1Q9z",0.649,0,-4.385,1,0.0833,0.218,0,0.337,0.712,95.004,203813,4,0.874
"215","7w9bgPAmPTtrkt2v16QWvQ",0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467,4,0.701
"216","7oK9VyNzrYvRFo7nQEYkWN",0.936,1,-3.66,1,0.0917,0.00108,0,0.0926,0.234,148.112,222587,4,0.33
"217","51ChrwmUPDJvedPQnIU8Ls",0.386,4,-6.158,1,0.0399,0.355,0,0.0953,0.526,134.943,238440,3,0.761
"218","68EMU2RD1ECNeOeJ5qAXCV",0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,0.728
"219","3AFfyUXTfj12PgrOkZiiJo",0.819,10,-4.032,0,0.198,0.13,0,0.111,0.792,110.645,187973,3,0.748
"220","4pdPtRcBmOSQDlJ3Fk945m",0.718,8,-5.309,1,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,205947,4,0.476
"221","5gIRPQWULwrvIt0F6pY7ph",0.661,0,-5.914,1,0.0375,0.234,0,0.0951,0.506,107.016,221440,4,0.604
"222","4N1c5rmWOzRmB9SMacr5wB",0.872,11,-2.984,0,0.0588,0.226,0,0.0858,0.731,94,252200,4,0.69
"223","1f5cbQtDrykjarZVrShaDI",0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4,0.839
"224","0MIcPSq9n2z5H8TAfEstri",0.753,0,-4.748,0,0.368,0.103,0,0.0996,0.482,97.626,200987,4,0.608
"225","5qqabIl2vWzo9ApSC317sa",0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773,4,0.378
"226","7mldq42yDuxiUNn08nvzHO",0.469,5,-7.226,1,0.0326,0.463,1.04e-06,0.103,0.631,98.963,165387,4,0.731
"227","75JFxkI2RXiU7L9VXzMkle",0.442,5,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,309600,4,0.56
"228","3xWEI23MLJrD0dpDcDUTW6",0.724,7,-5.503,1,0.0787,0.0166,0,0.697,0.506,92.051,233072,4,0.675
"229","2m2ZGfJcs3lHWNPzhWH3XH",0.743,1,-2.038,1,0.0451,0.213,0.0103,0.0957,0.78,98.005,256551,4,0.822
"230","2YzmfPLqUx5CJOaw5ThsBV",0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,4,0.791
"231","5xNUR50KxswPRAvx7S163g",0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034,225933,4,0.702
"232","5YzA563GXTuwQaRq24z1k5",0.876,1,-4.278,0,0.172,0.182,0,0.394,0.746,94.987,210773,4,0.813
"233","3Vo4wInECJQuz9BIBMOu8i",0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289,4,0.704
"234","3IkWmgGsXbsafrunwPojXO",0.518,4,-10.383,1,0.04,0.00483,0.00895,0.585,0.0834,108.027,349560,4,0.516
"235","5uu28fUesZMl89lf9CLrgN",0.833,0,-3.715,1,0.0575,0.0454,0,0.127,0.296,180.009,193569,4,0.522
"236","1L3NV7VrCiuE8C5QlhdeQL",0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,293947,4,0.745
"237","66kQ7wr4d2LwwSjr7HXcyr",0.615,8,-5.387,1,0.0619,0.0284,0.0133,0.0843,0.449,96.84,235540,4,0.7
"238","5hM6sP0Gh1jD57drszNueC",0.799,2,-4.567,0,0.0366,0.0188,0,0.226,0.171,112.946,244293,4,0.483
"239","4xKdh72z7sb51GRyHii3B6",0.484,6,-9.159,0,0.344,0.205,0,0.248,0.534,160.052,144560,4,0.864
"240","2iLGgm4O5Hia8aSfSzXS3H",0.274,9,-7.84,1,0.0358,0.902,0,0.158,0.422,136.123,242162,3,0.435
"241","689uBlyIufk2LUhAwjny4w",0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,203908,4,0.745
"242","0GVuLQtPXFaL18ijEOqoAa",0.331,9,-10.316,1,0.0382,0.3,9.14e-06,0.0919,0.191,161.564,234360,3,0.351
"243","3GVkPk8mqxz0itaAriG1L7",0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4,0.734
"244","0taOCiup4HNG9LmbduVlJj",0.711,7,-9.294,1,0.293,0.000662,0,0.347,0.511,107.998,156057,5,0.721
"245","66y7x28jXOPrcmu3D5Zjh6",0.139,6,-17.067,1,0.0414,0.726,5.01e-05,0.269,0.102,74.369,60453,3,0.253
"246","1LXbv9jiTtdBdHadZ317Gt",0.484,6,-9.159,0,0.344,0.205,0,0.248,0.534,160.052,144560,4,0.864
"247","6tvQzeCPwOytDlBYCIOY0n",0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630,4,0.722
"248","2EzRdhuoPyNJDlep7lnNf2",0.744,6,-5.968,1,0.078,0.0807,0,0.0917,0.45,99.983,215083,4,0.802
"249","6yr8GiTHWvFfi4o6Q5ebdT",0.851,1,-3.277,1,0.197,0.0748,0,0.0784,0.1,171.411,297893,4,0.551
"250","2Tq2R8sRftNEqdgJK5HadO",0.479,1,-7.83,1,0.0919,0.00433,9.58e-05,0.0435,0.462,102.959,204727,4,0.699
"251","2u7mxWSeoqTXndK5e08jMp",0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,203908,4,0.745
"252","1rfofaqEpACxVEHIZBJe6W",0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,0.765
"253","4eWQlBRaTjPPUlzacqEeoQ",0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4,0.637
"254","3iq9nhbI8fcnNamxMft1uv",0.304,3,-8.677,1,0.131,0.839,0,0.0853,0.813,91.97,214387,4,0.726
"255","5HwnezK198pJCEj1l2Adjy",0.758,2,-4.02,1,0.116,0.166,0,0.0889,0.663,94.9,177160,4,0.65
"256","1GO9vCm5Cra5uWGSWQ5mGK",0.548,7,-6.762,1,0.114,0.21,0,0.115,0.282,175.756,219827,4,0.425
"257","4XLu3tTSZiPFVC9mmuR6Zp",0.436,1,-7.409,0,0.117,0.609,0,0.108,0.475,94.852,164373,4,0.732
"258","7sTtHHrD0zDpmzQzH3zegz",0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,178467,5,0.455
"259","5xi2SXmF3A5AIsuGXiUIZu",0.697,8,-5.31,1,0.0895,0.43,0.000382,0.0821,0.655,94.101,182560,4,0.737
"260","6VrCmhRBFnuGKmtNfk4jDs",0.822,7,-4.483,1,0.151,0.0145,0,0.742,0.615,150.06,177600,4,0.546
"261","2gxqozTaq2NYylvS8jd57G",0.649,11,-8.175,1,0.482,0.451,0,0.128,0.441,108.77,175653,4,0.569
"262","7IL3UOlcJ6nmcCMwpnlfcA",0.458,5,-4.6,0,0.0279,0.367,0,0.118,0.164,79.943,236360,4,0.545
"263","2vvdTrdryjsl8DmPIMDWZU",0.842,6,-3.562,0,0.0383,0.132,0,0.105,0.534,90.017,228139,4,0.719
"264","51rXHuKN8Loc4sUlKPODgH",0.717,1,-5.186,1,0.337,0.000874,0,0.183,0.427,82.064,229670,4,0.563
"265","12SJpYZEdj4kzWZ8FPFg4Y",0.62,5,-5.428,0,0.0507,0.0322,0.0142,0.0881,0.456,96.812,235540,4,0.715
"266","6xy6jNeNTYwjnKTDzMyHw2",0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,306440,4,0.309
"267","1aLNpg2kKvUncflV8xE5AA",0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,274760,4,0.438
"268","76DNqvSyzL9VCkhlnByqLf",0.743,1,-2.152,1,0.0449,0.236,0.0346,0.124,0.744,98.049,248036,4,0.822
"269","0zl3PdjIl320fK0pxBGWNR",0.857,2,-5.759,1,0.28,0.0363,0,0.407,0.493,187.964,151915,4,0.597
"270","0md12GKBGH8ZuLG2fTfGUz",0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,4,0.551
"271","1eQuRtkMEPhf2DGzpBVTE6",0.443,7,-10.11,1,0.0235,0.0472,1.46e-06,0.344,0.149,93.93,271533,4,0.367
"272","7jqDzXJS0K0Re8uphYNit0",0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,193893,4,0.548
"273","3towKHKVOXCCcL1fHv6xFO",0.82,0,-5.473,1,0.0767,0.0342,6.67e-06,0.0921,0.463,100.069,219387,4,0.672
"274","4Z6YruMINNspGet1gQyYlK",0.554,11,-6.624,0,0.0451,0.00695,0,0.127,0.225,119.993,225600,4,0.793
"275","4vKltMFviBKMdhYu3FDLY0",0.836,9,-3.362,1,0.379,0.0474,0,0.172,0.54,212.058,181733,4,0.618
"276","0dLToDou8YHYJpQltj3Ijy",0.695,4,-5.164,0,0.0413,0.0622,0,0.105,0.458,119.978,210107,4,0.803
"277","3js3wKPw8VxBWtcXtwyUnA",0.627,9,-6.234,1,0.111,0.263,0,0.211,0.762,149.989,195947,4,0.798
"278","5CLGzJsGqhCEECcpnFQA8x",0.809,0,-4.057,1,0.0474,0.194,0,0.165,0.55,92.213,210773,4,0.653
"279","5zZw8cn8WKoplKaeMPSvwi",0.259,2,-16.509,1,0.0531,0.418,0.00247,0.354,0.316,165.755,268597,3,0.424
"280","0as7lPxkBPctZ7uVmchRNM",0.646,1,-4.564,1,0.0973,0.231,0.0012,0.0961,0.438,100,186231,4,0.753
"281","4VVG3HBGaqSNZqIpmewIA6",0.721,6,-6.097,1,0.0719,0.0774,0,0.0801,0.665,161.976,205013,4,0.777
"282","0kHTkvGavvk2MjBTSUtOZx",0.734,3,-7.568,0,0.413,0.196,0,0.187,0.133,211.842,223787,4,0.599
"283","5Z0Mx6SeUAFA2rgZB9t1Nu",0.613,5,-5.998,0,0.063,0.182,0,0.113,0.282,150.04,194173,4,0.68
"284","4oZhBLWGhtIyBckervj3sb",0.519,3,-5.822,0,0.0455,0.211,8.77e-06,0.298,0.379,120.016,187253,4,0.867
"285","2j2fIJGh4PMdXt9ULI5Tlc",0.846,1,-3.468,1,0.0505,0.174,0,0.413,0.819,95.005,200480,4,0.786
"286","0W2dRTfCkaanZgRimFEMay",0.721,2,-5.293,1,0.0529,0.0269,0.00023,0.167,0.155,129.982,143693,4,0.763
"287","7amMgNDcObIDkIXv4xcvc2",0.465,7,-8.055,0,0.227,0.175,0,0.0661,0.765,137.033,202827,5,0.527
"288","2XW4DbS6NddZxRPm5rMCeY",0.448,7,-9.441,1,0.103,0.0309,8.67e-05,0.558,0.373,77.176,198960,4,0.758
"289","3tvkzvUTF0yoq3pdBi81I0",0.846,0,-5.226,1,0.453,0.00472,0,0.292,0.526,75.137,255840,4,0.663
"290","6MNGxu8MprKGkchUchkJsy",0.833,9,-3.377,1,0.39,0.0524,0,0.171,0.538,212.117,181733,4,0.615
"291","0AcHbiMs86CCgprvc7E1gs",0.732,8,-3.719,1,0.081,0.175,0,0.364,0.383,144.076,153351,4,0.776
"292","2ri2wEE24Tm7fOJ7sGiz7P",0.798,4,-4.548,0,0.0629,0.386,0.000518,0.074,0.904,134.997,162444,4,0.943
"293","1nfyE13arjOuO54HH0zmqj",0.648,7,-7.123,1,0.128,0.425,0,0.191,0.313,186.125,199813,4,0.697
"294","6csZYoffpZ7iuSw83x2zVy",0.788,10,-2.889,0,0.263,0.0546,0.00064,0.168,0.544,120.934,143314,4,0.913
"295","5goGDc74vVREyN8al8CkPh",0.839,9,-5.076,0,0.443,0.00534,0,0.308,0.55,74.867,255840,4,0.655
"296","6tHWl8ows5JOZq9Yfaqn3M",0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886,133995,4,0.716
"297","6HWGLValLZlHVPjbwEW4Kq",0.88,8,-5.213,1,0.0481,0.00548,0,0.18,0.546,115.073,230400,4,0.572
"298","00TVmX9spquyg0UKuN57l3",0.919,6,-4.324,0,0.05,0.0063,2.5e-06,0.107,0.847,95.991,210347,4,0.581
"299","3ZhTT6yjZwpPph5MIJ53XY",0.683,0,-7.335,1,0.0954,0.547,0,0.221,0.456,140.002,262544,4,0.691
"300","1p3IwVdURZOKKont78V3lg",0.849,8,-4.635,0,0.0742,0.000791,5.6e-06,0.201,0.586,145.942,170920,4,0.462
"301","7rwX0O3RlxqqIjQM8evm5E",0.633,10,-6.016,0,0.0929,0.0564,0,0.107,0.325,138.038,311726,4,0.807
"302","7HdZY9UJTylIiNcSDFyUDc",0.658,1,-4.578,1,0.0956,0.229,0.00222,0.0958,0.496,100.005,186231,4,0.751
"303","1jr1BnpXymcf2i97mTR8tJ",0.631,9,-5.447,1,0.205,0.0717,0,0.108,0.394,145.968,276147,4,0.909
"304","0wbnC9AUenxp613TYaJsGK",0.588,7,-6.948,0,0.136,0.0146,0,0.139,0.238,124.987,255379,4,0.936
"305","2tek8UnoiJdkmpPMqa5KRQ",0.819,2,-5.48,1,0.251,0.00316,0,0.133,0.517,181.958,190288,4,0.814
"306","4BHzHISX21PYwGXiBEUQ70",0.774,4,-5.79,0,0.0638,0.044,1.38e-06,0.217,0.493,161.955,251859,4,0.804
"307","0egwbpNUagfbqFuqaPd6jt",0.678,1,-4.369,1,0.059,0.246,0,0.076,0.355,75.95,293138,4,0.781
"308","09ts3GnICqYEU5PkQCpJK3",0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4,0.707
"309","3g9Mi3kTzzmjBUXN7wnGjI",0.517,2,-5.4,1,0.204,0.0321,0,0.316,0.173,138.012,303077,4,0.9
"310","3kh6liHZ8IHHRFMHXNJ79Y",0.547,8,-4.041,1,0.0942,0.0768,0,0.215,0.183,152,255849,4,0.815
"311","2KokOIKdw4zZutDil85Ugh",0.58,5,-7.57,0,0.0824,0.0317,0,0.272,0.419,142.104,202835,4,0.833
"312","09IStsImFySgyp0pIQdqAc",0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4,0.753
"313","07W9fL0ee9LsqD9c3kNrdo",0.341,5,-9.733,0,0.373,0.111,1.08e-06,0.198,0.423,165.917,233880,4,0.797
"314","4Kw3CztmD15X1QGDnnHmLD",0.716,11,-5.801,1,0.165,0.0716,0,0.201,0.254,129.987,287992,4,0.924
"315","0G9rmRmQDFk9O2tzZLyRkc",0.333,1,-8.316,1,0.175,0.0348,0,0.126,0.381,139.965,315185,4,0.891
"316","0KJEIWTEKMfBL2J7Sn3X5I",0.611,2,-9.826,1,0.159,0.256,0,0.112,0.526,180.072,181319,4,0.639
"317","35ffVv9x4mtzBh5rF1K9sP",0.723,9,-6.622,0,0.205,0.23,0,0.0876,0.817,134.011,259340,4,0.85
"318","2rIY8S6doGY1SEZIh7siw1",0.331,1,-9.24,0,0.177,0.222,2.48e-06,0.128,0.217,149.949,245664,4,0.679
"319","0pdW4B6Sq4MMNz1sFtkR5G",0.691,5,-6.048,0,0.0799,0.0454,0,0.166,0.34,143.043,229904,4,0.868
"320","3BvXHtUdGbfLOVxfRWn6NT",0.503,10,-8.143,1,0.108,0.0191,0,0.0999,0.0715,138.028,312741,4,0.722
"321","4Fj5G5b8MeCrCRDP5JDvpr",0.459,1,-7.822,1,0.0951,0.0255,0,0.149,0.104,136.982,260224,4,0.892
"322","2nwp9gU9ZGyKRzMswpfc7k",0.504,10,-6.716,0,0.403,0.00874,0,0.116,0.332,135.078,270213,4,0.952
"323","2LOkdHHNKdEx24cQELBaD8",0.854,10,-3.875,0,0.0651,0.256,0,0.426,0.444,124.993,245798,4,0.764
"324","4jB8tS25Afh6aXC5w2MbXQ",0.571,1,-7.297,0,0.19,0.126,0,0.0785,0.159,131.073,263983,4,0.87
"325","7K8krdGeSIvwDGw1WUqJuK",0.709,6,-7.059,0,0.0836,0.538,0.000362,0.112,0.711,111.038,244324,4,0.78
"326","2ludbmtPoyCPe2K08fAlFl",0.587,4,-6.145,1,0.035,0.0977,0,0.2,0.243,136.915,237372,4,0.542
"327","5UzUZULhZL8bW4BqI1ZNOF",0.68,8,-5.361,0,0.0616,0.0399,0,0.136,0.341,147.99,317881,4,0.8
"328","3XAWpSxJMPeIwxXc5g9en1",0.724,5,-3.448,1,0.0435,0.34,0,0.23,0.279,154.965,288024,4,0.82
"329","3Jo2cNQKU6Je7LVClYyJH9",0.438,5,-7.808,1,0.0744,0.00265,0.004,0.104,0.144,151.021,295487,4,0.815
"330","2UVbBKQOdFAekPTRsnkzcf",0.816,2,-5.474,1,0.269,0.00299,0,0.159,0.498,181.967,190288,4,0.815
"331","6n4U3TlzUGhdSFbUUhTvLP",0.628,2,-5.456,1,0.201,0.0739,0,0.108,0.406,145.905,276147,4,0.909
"332","4wFjTWCunQFKtukqrNijEt",0.515,2,-5.395,1,0.183,0.0338,0,0.317,0.174,138.016,303077,4,0.896
"333","3OnOomd79OjqSYHchCQ6ht",0.338,5,-9.754,0,0.315,0.104,1.12e-06,0.165,0.474,166,233880,4,0.796
"334","6RKkHI2fkmgZq7uQPPav8f",0.601,2,-9.837,1,0.144,0.272,0,0.112,0.515,180.046,181319,4,0.635
"335","7yt6eiZQCkVFEzwGp4Pbor",0.676,1,-4.387,1,0.0596,0.25,0,0.0783,0.328,75.944,293138,4,0.781
"336","1xndOD8CreR5ctkOv5G1LN",0.754,10,-2.573,0,0.239,0.0396,0.00154,0.122,0.63,120.939,145972,4,0.91
"337","0jdny0dhgjUwoIp5GkqEaA",0.39,10,-7.202,1,0.0297,0.491,0,0.111,0.319,73.433,230267,4,0.576
"338","43dOwOq0mB4i6j4SpcSkqC",0.551,8,-4.048,1,0.0936,0.0737,0,0.216,0.168,152.001,255849,4,0.815
"339","0q75NwOoFiARAVp4EXU4Bs",0.594,0,-6.2,1,0.0747,0.111,0,0.162,0.409,135.002,275080,4,0.795
"340","6SwRhMLwNqEi6alNPVG00n",0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,227360,4,0.658
"341","0UBLhedidy1DjSF4ncF5zL",0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976,199111,4,0.658
"342","4pYZLpX23Vx8rwDpJCpPTA",0.664,0,-10.13,1,0.341,0.0424,0,0.0734,0.53,140.012,193173,4,0.888
"343","5Db9VIdDsN5yu3Eu7CT0i4",0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,172724,4,0.479
"344","4ofvoCdXq99vpMZO4Cfp8x",0.668,2,-5.02,1,0.126,0.0805,1.49e-05,0.102,0.162,100.537,211440,4,0.728
"345","1LhMopPAallLeaeNutqbgS",0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4,0.707
"346","5ZpjODX6OH1xZs3AOewTO6",0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,293947,4,0.745
"347","4KTU5aa5s547f1JF5DImhF",0.452,0,-8.206,1,0.0681,0.315,1.02e-05,0.311,0.724,199.775,243987,4,0.624
"348","6jT85s2dZ55HBqjXYi2rfI",0.554,11,-6.624,0,0.0451,0.00695,0,0.127,0.225,119.993,225600,4,0.793
"349","1KAhsLqLYiqCZ1G8ljKDtB",0.759,10,-5.198,0,0.0438,0.101,0.354,0.183,0.721,120.057,312533,4,0.805
"350","249c7UYQRwLb8tUykq8IwX",0.85,1,-4.965,1,0.0401,0.0598,0.000109,0.312,0.801,113.019,245080,4,0.727
"351","7GfhZZq8plOVTeqsDMbftc",0.62,6,-6.634,0,0.0517,0.149,1.22e-05,0.157,0.522,89.955,258507,4,0.658
"352","5MbeIktglgTouqOHnVunxp",0.853,3,-4.15,1,0.0331,0.0011,0.0498,0.229,0.196,162.058,231387,4,0.482
"353","3KnLHwhRhJGuQM822JVSoI",0.497,9,-9.585,0,0.119,0.382,0.0482,0.193,0.55,155.908,243040,4,0.62
"354","16wWFYS9S4hKBk2Ofj3Ss6",0.547,11,-7.492,1,0.387,0.0438,0,0.124,0.425,158.019,170200,4,0.884
"355","1a8051h021Rfl01OhAjjV6",0.696,0,-7.185,1,0.0563,0.0432,0.00021,0.338,0.616,125.014,264347,4,0.935
"356","5GKwq4sO5ZHKuWaDmdwMQc",0.736,2,-3.801,1,0.0457,0.191,0,0.0553,0.814,149.985,210818,4,0.714
"357","3mNfKVgSiejiZYmFRVjNbQ",0.757,11,-5.174,0,0.0492,0.23,0.139,0.102,0.716,97.986,279907,4,0.752
"358","6ZNo7Vi0TE9ul1fhKd4S1M",0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,211440,4,0.734
"359","7hvxMYq9JW5W0vFwiu1Zdr",0.845,7,-5.451,0,0.0353,0.0244,0,0.264,0.615,126.021,251147,4,0.624
"360","7uYgVgRSgqluZclLS7wpp4",0.742,6,-2.875,1,0.0441,0.218,0,0.316,0.386,119.966,258000,4,0.737
"361","42TXKY5AaAn4dzAcRLyNoK",0.68,1,-7.084,1,0.13,0.252,3.21e-06,0.0931,0.772,174.164,164157,4,0.749
"362","5lZsh9Qf7CbHI9Fcc7Zcsq",0.652,8,-8.218,1,0.105,0.037,0,0.0925,0.372,94.946,97202,4,0.865
"363","1OmcAT5Y8eg5bUPv9qJT4R",0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,218320,4,0.58
"364","2Bv0MbaqYx2IrQa7Z6xBT0",0.575,8,-6.667,1,0.107,0.00468,2.42e-06,0.17,0.114,151.972,232863,4,0.829
"365","4QfNOZN7vrQCQKK1ZJ3XPb",0.379,7,-9.113,0,0.0412,0.863,0,0.083,0.322,199.756,191813,3,0.544
"366","3uhBIQ7tv8j1FME8cFGEfG",0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,269560,4,0.422
"367","2CvOqDpQIMw69cCzWqr5yr",0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,261160,4,0.422
"368","2Imq77E6CEJR5TPUxlJvTY",0.642,5,-4.891,0,0.111,0.0548,0.000246,0.0991,0.536,193.016,232187,4,0.532
"369","3vKU0GTHo5nl3kTCYAiqc3",0.588,1,-9.355,1,0.355,0.62,3.85e-06,0.264,0.48,90.251,130613,4,0.612
"370","4iEpZuwhEuoilKaZjXQPbF",0.468,2,-8.476,1,0.278,0.0211,0,0.26,0.351,131.004,267427,4,0.763
"371","3pf6HWXtEalIWoZcPTFbc6",0.706,11,-5.881,0,0.0511,0.0651,0,0.148,0.589,140.044,238893,4,0.728
"372","5cXg9IQS34FzLVdHhp7hu7",0.478,1,-9.116,1,0.193,0.00759,0,0.101,0.284,130.018,221827,4,0.855
"373","08bNPGLD8AhKpnnERrAc6G",0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4,0.626
"374","4qKcDkK6siZ7Jp1Jb4m0aL",0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4,0.922
"375","0Pw6Gg8QChw5iSRRSrcWXP",0.785,1,-6.809,1,0.322,0.152,8.18e-05,0.406,0.854,128.074,180893,4,0.708
"376","2tPcTFiQF9MbVUyjZ3zDhA",0.652,1,-5.324,1,0.143,0.177,0,0.193,0.471,97.017,219307,4,0.856
"377","0DJBgBiYeSn6n1AXAkFVE8",0.583,8,-5.725,0,0.263,0.144,9.73e-05,0.183,0.32,148.785,208760,4,0.601
"378","2rYyq0b3XWwmWl0k727OVG",0.779,1,-3.288,0,0.0387,0.063,2.81e-05,0.0758,0.41,116.003,184172,4,0.754
"379","0YOXGfOvoxzAl9XkxH8eEK",0.61,8,-8.812,1,0.453,0.198,0,0.165,0.195,180.457,272307,4,0.5
"380","6JnRLa50GuHzF0ucg9AGMI",0.608,11,-6.708,0,0.0669,0.0828,0.000234,0.102,0.23,70.124,197413,4,0.443
"381","4YMHk2VRIQpRv4aFtRzH12",0.762,11,-7.143,0,0.0953,0.139,0.0188,0.124,0.689,125.065,222093,4,0.782
"382","0bi1T5Y9aXT4JAOOU2NLcV",0.442,4,-13.558,0,0.139,0.633,2.35e-05,0.0835,0.148,115.501,85267,4,0.391
"383","7qwULjvTujatIaoWC1lu8b",0.755,10,-2.59,0,0.236,0.042,0.00121,0.106,0.638,120.948,145972,4,0.909
"384","35cOyocq8Gb6UcT0NWeTwn",0.554,1,-6.759,1,0.326,0.28,0,0.158,0.308,126.694,242293,4,0.629
"385","6etab3UBCo5GOTMZqUvRka",0.683,1,-7.094,1,0.136,0.26,2.85e-06,0.0931,0.748,174.152,164157,4,0.746
"386","3GCdLUSnKSMJhs4Tj6CV3s",0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,0.698
"387","4LmAnpjlhWTahvRkYR8xJa",0.471,2,-8.406,1,0.259,0.0201,0,0.268,0.405,131.023,267427,4,0.768
